Reported Source,Reported Date,Service Type,Urgency,Impact,Priority,Closure Source,Ticket Type,Closed Date
11000,1701494062,3,3000,3000,2,2000,0,1702304315
8000,1701494065,0,4000,4000,3,2000,0,1701927090
4200,1701494178,1,4000,4000,3,2000,0,1702099964
11000,1701494254,3,3000,2000,2,2000,0,1702029228
11000,1701494286,3,4000,3000,3,2000,0,1701944454
8000,1701494316,0,4000,4000,3,2000,0,1701927090
11000,1701494406,3,4000,3000,3,2000,0,1701944454
2000,1701494183,1,4000,4000,3,2000,0,1701927090
11000,1701494425,3,4000,4000,3,2000,0,1701927090
11000,1701494518,3,4000,4000,3,2000,0,1701929568
11000,1701494584,3,4000,3000,3,2000,0,1701928321
8000,1701494566,0,4000,4000,3,2000,0,1701927090
11000,1701494699,3,4000,4000,3,2000,0,1701934516
11000,1701494721,3,3000,3000,2,2000,0,1702003247
11000,1701494725,3,4000,2000,3,2000,0,1702105206
11000,1701494725,3,4000,2000,3,2000,0,1702105206
11000,1701494736,3,4000,2000,3,2000,0,1702105206
11000,1701494736,3,4000,2000,3,2000,0,1702105206
11000,1701494738,3,4000,2000,3,2000,0,1702105206
11000,1701494755,3,4000,2000,3,2000,0,1701928321
11000,1701494757,3,4000,4000,3,2000,0,1701939471
12002,1701494777,0,4000,4000,3,NULL,0,NULL
11000,1701494786,3,4000,2000,3,2000,0,1701929568
8000,1701494779,0,4000,4000,3,2000,0,1701927090
4200,1701494876,0,4000,4000,3,2000,0,1701929568
2000,1701494769,1,4000,4000,3,2000,0,1701928321
2000,1701494807,3,4000,4000,3,2000,0,1702278740
11000,1701495064,3,4000,3000,3,2000,0,1701930807
8000,1701495029,0,4000,4000,3,2000,0,1701928321
11000,1701495133,3,3000,3000,2,2000,0,1701928321
11000,1701495212,3,4000,4000,3,2000,0,1701929568
8000,1701495242,0,4000,4000,3,2000,0,1701928321
4200,1701495357,0,4000,4000,3,2000,0,1702169567
11000,1701495572,3,4000,4000,3,2000,0,1701929568
8000,1701495492,0,4000,4000,3,2000,0,1701928321
2000,1701495369,1,4000,4000,3,2000,0,1701928321
11000,1701495626,3,4000,4000,3,2000,0,1701928321
2000,1701495537,3,4000,4000,3,2000,0,1702181051
11000,1701495666,3,3000,2000,2,2000,0,1701928321
3000,1701495769,3,4000,4000,3,2000,0,1702120241
8000,1701495742,0,4000,4000,3,2000,0,1701928321
12002,1701495872,1,3000,4000,2,2000,0,1701934516
11000,1701495915,3,4000,4000,3,2000,0,1701980154
3000,1701495987,0,4000,4000,3,2000,0,1702243963
8000,1701495958,0,4000,4000,3,2000,0,1701928321
6000,1701496148,1,4000,4000,3,2000,0,1702109528
2000,1701496119,3,4000,4000,3,2000,0,1702019324
6000,1701496092,0,4000,4000,3,2000,0,1701929568
8000,1701496171,0,4000,4000,3,2000,0,1701929568
11000,1701496304,3,4000,2000,3,2000,0,1701966604
2000,1701496072,1,4000,4000,3,2000,0,1701929568
8000,1701496421,0,4000,4000,3,2000,0,1701929568
12002,1701496636,1,3000,4000,2,2000,0,1701935757
8000,1701496671,0,4000,4000,3,2000,0,1701929568
11000,1701496785,3,4000,4000,3,2000,0,1701929568
10000,1701496801,1,4000,4000,3,2000,0,1702133402
11000,1701496803,3,3000,2000,2,2000,0,1701933289
10000,1701496804,1,4000,4000,3,2000,0,1702125536
11000,1701496839,3,4000,4000,3,2000,0,1701929568
2000,1701496872,0,4000,4000,3,NULL,0,NULL
2000,1701496665,1,4000,4000,3,2000,0,1701929568
11000,1701496960,3,4000,2000,3,2000,0,1702036705
8000,1701496923,0,4000,4000,3,2000,0,1701929568
11000,1701497065,3,4000,3000,3,2000,0,1701955524
11000,1701497073,3,4000,3000,3,2000,0,1701955524
11000,1701497113,3,4000,4000,3,2000,0,1701934516
11000,1701497155,3,4000,4000,3,2000,0,1701929568
12002,1701497248,0,4000,4000,3,2000,0,1702193128
8000,1701497173,0,4000,4000,3,2000,0,1701929568
11000,1701497279,3,4000,4000,3,2000,0,1701930807
11000,1701497333,3,4000,3000,3,2000,0,1701935757
11000,1701497345,3,3000,2000,2,2000,0,1701929568
2000,1701496905,3,4000,4000,3,2000,0,1702065083
8000,1701497387,0,4000,4000,3,2000,0,1701930807
2000,1701497478,1,4000,4000,3,2000,0,1702117592
2000,1701497286,1,4000,4000,3,2000,0,1701930807
11000,1701497587,3,4000,3000,3,2000,0,1701944454
2000,1701497577,1,4000,4000,3,2000,0,1702117592
12002,1701497676,0,4000,4000,3,2000,0,1701937014
11000,1701497721,3,3000,3000,2,2000,0,1701934516
8000,1701497640,0,4000,4000,3,2000,0,1701930807
11000,1701497846,3,4000,3000,3,2000,0,1701933289
11000,1701497903,3,4000,3000,3,2000,0,1701934516
11000,1701497977,3,3000,3000,2,2000,0,1701930807
8000,1701497893,0,4000,4000,3,2000,0,1701930807
11000,1701498025,3,4000,4000,3,2000,0,1701930807
2000,1701497909,1,4000,4000,3,2000,0,1701930807
8000,1701498145,0,4000,4000,3,2000,0,1701930807
12002,1701498252,1,3000,4000,2,2000,0,1701940736
8000,1701498123,1,4000,4000,3,2000,0,1701930807
11000,1701498306,3,4000,2000,3,2000,0,1701933289
11000,1701498368,3,4000,4000,3,2000,0,1701939471
9000,1701498408,1,4000,4000,3,2000,0,1702355700
8000,1701498399,0,4000,4000,3,2000,0,1701930807
8000,1701498465,1,4000,4000,3,2000,0,1701930807
8000,1701498652,0,4000,4000,3,2000,0,1701932042
10000,1701498850,3,4000,4000,3,NULL,0,NULL
11000,1701498862,3,3000,3000,2,2000,0,1702302966
11000,1701498910,3,4000,4000,3,2000,0,1701934516
8000,1701498801,1,4000,4000,3,2000,0,1701932042
11000,1701498977,3,4000,4000,3,2000,0,1701933289
3000,1701498990,3,4000,4000,3,2000,0,1701948171
8000,1701498905,0,4000,4000,3,2000,0,1701932042
11000,1701499228,3,4000,4000,3,2000,0,1701932042
8000,1701499157,0,4000,4000,3,2000,0,1701932042
9000,1701499257,1,4000,4000,3,NULL,0,1701675360
2000,1701499013,1,4000,4000,3,2000,0,1701932042
8000,1701499133,1,4000,4000,3,2000,0,1701932042
1000,1701497357,0,3000,4000,2,2000,0,1702360891
11000,1701499327,3,4000,3000,3,2000,0,1701944454
11000,1701499330,3,4000,3000,3,2000,0,1701944454
11000,1701499342,3,3000,3000,2,2000,0,1702305642
11000,1701499391,3,4000,4000,3,2000,0,1701959182
11000,1701499467,3,3000,3000,2,2000,0,1702304315
8000,1701499408,0,4000,4000,3,2000,0,1701932042
11000,1701499562,3,4000,3000,3,2000,0,1702039173
11000,1701499568,3,3000,3000,2,2000,0,1702032990
9000,1701499593,1,4000,4000,3,2000,0,1702126892
8000,1701499465,1,4000,4000,3,2000,0,1701932042
11000,1701499595,3,4000,4000,3,2000,0,1701944454
11000,1701499626,3,3000,3000,2,2000,0,1701932042
4200,1701499666,1,4000,4000,3,2000,0,1702186342
11000,1701499685,3,4000,3000,3,2000,0,1701944454
11000,1701499747,3,4000,3000,3,2000,0,1702170857
8000,1701499658,0,4000,4000,3,2000,0,1701932042
2000,1701499752,1,4000,4000,3,2000,0,1702134699
11000,1701499792,3,4000,2000,3,2000,0,1701939471
11000,1701499793,3,4000,2000,3,2000,0,1701939471
2000,1701499577,1,4000,4000,3,2000,0,1701932042
11000,1701499831,3,3000,3000,2,2000,0,1702301661
8000,1701499798,1,4000,4000,3,2000,0,1701932042
8000,1701499911,0,4000,4000,3,2000,0,1701933289
11000,1701500061,3,3000,3000,2,2000,0,1702305642
11000,1701500122,3,3000,3000,2,2000,0,1702304315
11000,1701500125,3,3000,3000,2,2000,0,1702302966
11000,1701500126,3,3000,3000,2,2000,0,1702306944
11000,1701500200,3,4000,4000,3,2000,0,1702087024
11000,1701500221,3,4000,2000,3,2000,0,1701937014
11000,1701500239,3,4000,2000,3,2000,0,1701937014
11000,1701500241,3,3000,3000,2,2000,0,1702306944
11000,1701500242,3,3000,3000,2,2000,0,1702003247
11000,1701500259,3,4000,4000,3,2000,0,1701933289
8000,1701500132,1,4000,4000,3,2000,0,1701933289
11000,1701500330,3,4000,2000,3,2000,0,1701937014
11000,1701500333,3,4000,4000,3,2000,0,1701934516
11000,1701500358,3,3000,3000,2,2000,0,1702003247
11000,1701500363,3,3000,3000,2,2000,0,1702003247
11000,1701500364,3,3000,3000,2,2000,0,1702003247
11000,1701500365,3,3000,3000,2,2000,0,1702003247
11000,1701500366,3,3000,3000,2,2000,0,1702002009
11000,1701500367,3,3000,3000,2,2000,0,1702304315
11000,1701500368,3,3000,3000,2,2000,0,1702304315
11000,1701500383,3,3000,3000,2,2000,0,1702302966
2000,1701500158,1,4000,4000,3,2000,0,1701933289
11000,1701500385,3,3000,3000,2,2000,0,1702306944
11000,1701500426,3,4000,4000,3,2000,0,1701933289
2000,1701500488,0,4000,4000,3,NULL,0,NULL
11000,1701500502,3,4000,4000,3,2000,0,1701933289
11000,1701500543,3,3000,3000,2,2000,0,1702306944
11000,1701500544,3,3000,3000,2,2000,0,1702306944
11000,1701500581,3,3000,3000,2,2000,0,1702305642
11000,1701500592,3,3000,4000,2,2000,0,1701940736
11000,1701500611,3,2000,2000,1,2000,0,1702014257
11000,1701500612,3,2000,2000,1,2000,0,1702013008
11000,1701500620,3,2000,2000,1,2000,0,1702013008
11000,1701500620,3,2000,2000,1,2000,0,1702013008
11000,1701500625,3,2000,2000,1,2000,0,1702011777
11000,1701500661,3,3000,3000,2,2000,0,1702305642
11000,1701500670,3,4000,2000,3,2000,0,1701957962
11000,1701500706,3,4000,3000,3,2000,0,1701944454
11000,1701500723,3,4000,2000,3,2000,0,1701937014
11000,1701500724,3,2000,2000,1,2000,0,1702013008
11000,1701500724,3,2000,2000,1,2000,0,1702013008
11000,1701500725,3,4000,2000,3,2000,0,1701937014
11000,1701500725,3,3000,4000,2,2000,0,1702185006
11000,1701500726,3,2000,4000,2,2000,0,1702185006
11000,1701500727,3,2000,4000,2,2000,0,1702185006
11000,1701500729,3,2000,2000,1,2000,0,1702011777
11000,1701500730,3,2000,2000,1,2000,0,1702013008
11000,1701500733,3,2000,2000,1,2000,0,1702013008
11000,1701500734,3,2000,2000,1,2000,0,1702014257
11000,1701500740,3,2000,2000,1,2000,0,1702013008
11000,1701500741,3,3000,4000,2,2000,0,1702185006
11000,1701500742,3,2000,2000,1,2000,0,1702013008
11000,1701500744,3,2000,2000,1,2000,0,1702011777
11000,1701500821,3,4000,2000,3,2000,0,1702105206
11000,1701500824,3,4000,2000,3,2000,0,1702105206
11000,1701500827,3,4000,2000,3,2000,0,1702105206
11000,1701500832,3,4000,2000,3,2000,0,1702105206
11000,1701500865,3,3000,2000,2,2000,0,1702029228
11000,1701500902,3,2000,2000,1,2000,0,1702013008
11000,1701500902,3,2000,2000,1,2000,0,1702014257
11000,1701500912,3,2000,2000,1,2000,0,1702011777
11000,1701500950,3,3000,2000,2,2000,0,1701935757
11000,1701500951,3,3000,2000,2,2000,0,1701940736
11000,1701500951,3,3000,2000,2,2000,0,1701935757
11000,1701500959,3,3000,2000,2,2000,0,1701935757
2000,1701500733,1,4000,4000,3,2000,0,1701933289
6000,1701500967,1,4000,4000,3,2000,0,1701933289
11000,1701500969,3,3000,2000,2,2000,0,1701939471
11000,1701500979,3,4000,4000,3,2000,0,1701935757
11000,1701500990,3,4000,2000,3,2000,0,1701938244
2000,1701500956,3,4000,2000,3,2000,0,1702030521
11000,1701501052,3,4000,4000,3,2000,0,1702034228
11000,1701501066,3,3000,2000,2,2000,0,1701934516
11000,1701501096,3,3000,3000,2,2000,0,1702025499
11000,1701501170,3,3000,2000,2,2000,0,1701943196
11000,1701501176,3,4000,2000,3,2000,0,1702016739
11000,1701501178,3,4000,2000,3,2000,0,1701940736
8000,1701501093,1,4000,4000,3,2000,0,1701933289
11000,1701501250,3,3000,3000,2,2000,0,1701934516
10000,1701501170,0,4000,4000,3,2000,0,1702382175
11000,1701501306,3,3000,2000,2,2000,0,1702029228
11000,1701501343,3,4000,4000,3,2000,0,1702032990
11000,1701501363,3,3000,2000,2,2000,0,1701934516
1000,1701500792,0,4000,4000,3,NULL,0,1701676960
12002,1701501387,1,4000,4000,3,2000,0,1702276125
11000,1701501418,3,4000,4000,3,2000,0,1701961626
2000,1701501336,3,4000,2000,3,2000,0,1702031749
9000,1701501452,1,4000,4000,3,NULL,0,1701675355
11000,1701501458,3,4000,2000,3,2000,0,1701937014
11000,1701501507,3,2000,2000,1,2000,0,1702013008
11000,1701501507,3,2000,2000,1,2000,0,1702010533
11000,1701501513,3,2000,2000,1,2000,0,1702010533
11000,1701501514,3,2000,2000,1,2000,0,1702011777
11000,1701501516,3,2000,2000,1,2000,0,1702014257
11000,1701501516,3,2000,2000,1,2000,0,1702013008
11000,1701501527,3,4000,4000,3,2000,0,1702133402
11000,1701501527,3,2000,2000,1,2000,0,1702010533
8000,1701501429,1,4000,4000,3,2000,0,1701934516
11000,1701501747,3,4000,4000,3,2000,0,1701934516
11000,1701501788,3,4000,4000,3,2000,0,1701945726
11000,1701501876,3,3000,3000,2,2000,0,1702308271
8000,1701501763,1,4000,4000,3,2000,0,1701934516
11000,1701501942,3,4000,2000,3,2000,0,1702022997
11000,1701501954,3,4000,2000,3,2000,0,1702016739
11000,1701501982,3,3000,3000,2,2000,0,1702301661
11000,1701502215,3,2000,2000,1,2000,0,1702013008
8000,1701502096,1,4000,4000,3,2000,0,1701934516
11000,1701502311,3,4000,3000,3,NULL,0,NULL
11000,1701502442,3,4000,4000,3,2000,0,1701935757
11000,1701502496,3,4000,4000,3,2000,0,1701961626
11000,1701502508,3,4000,2000,3,2000,0,1701937014
11000,1701502550,3,4000,2000,3,2000,0,1702050272
11000,1701502557,3,4000,2000,3,2000,0,1702050272
8000,1701502430,1,4000,4000,3,2000,0,1701935757
11000,1701502570,3,4000,2000,3,2000,0,1702021773
9000,1701502578,1,4000,4000,3,2000,0,1702439934
2000,1701502627,1,4000,4000,3,2000,0,1701955524
11000,1701502636,3,4000,2000,3,2000,0,1701937014
4200,1701502638,0,4000,4000,3,2000,0,1701969085
12002,1701502640,1,3000,4000,2,2000,0,1701935757
11000,1701502650,3,4000,2000,3,2000,0,1702105206
11000,1701502669,3,4000,2000,3,2000,0,1701939471
11000,1701502834,3,4000,3000,3,2000,0,1701993518
4200,1701502873,0,4000,4000,3,2000,0,1701969085
11000,1701502946,3,4000,2000,3,2000,0,1701935757
11000,1701502954,3,4000,4000,3,NULL,0,NULL
11000,1701503004,3,4000,4000,3,2000,0,1701935757
11000,1701503014,3,3000,2000,2,2000,0,1702029228
11000,1701503043,3,3000,2000,2,2000,0,1701935757
11000,1701503084,3,4000,2000,3,2000,0,1702016739
12002,1701503114,1,3000,4000,2,2000,0,1701935757
11000,1701503134,3,3000,2000,2,2000,0,1701935757
11000,1701503250,3,4000,4000,3,2000,0,1702034228
11000,1701503255,3,3000,3000,2,2000,0,1702022997
3000,1701503289,3,4000,4000,3,2000,0,1701948171
11000,1701503408,3,4000,2000,3,2000,0,1702016739
11000,1701503735,3,4000,2000,3,2000,0,1702016739
11000,1701503737,3,4000,2000,3,2000,0,1702016739
11000,1701503745,3,4000,2000,3,2000,0,1702097390
6000,1701503613,0,4000,4000,3,2000,0,1701937014
2000,1701503334,3,4000,4000,3,2000,0,1702065083
4200,1701503856,1,4000,4000,3,2000,0,1702195904
11000,1701503859,3,3000,3000,2,2000,0,1702025499
3000,1701504024,1,4000,4000,3,NULL,0,NULL
12002,1701504057,1,3000,4000,2,2000,0,1701939471
2000,1701504100,0,4000,4000,3,NULL,0,NULL
11000,1701504121,3,4000,2000,3,2000,0,1701939471
11000,1701504152,3,3000,2000,2,2000,0,1702029228
11000,1701504219,3,4000,2000,3,2000,0,1702016739
11000,1701504244,3,3000,2000,2,2000,0,1702029228
11000,1701504247,3,3000,2000,2,2000,0,1702029228
11000,1701504273,3,3000,2000,2,2000,0,1702029228
11000,1701504358,3,4000,4000,3,2000,0,1701961626
8000,1701504329,1,4000,4000,3,2000,0,1701937014
11000,1701504419,3,4000,4000,3,2000,0,1701961626
11000,1701504424,3,4000,4000,3,2000,0,1702051552
2000,1701504436,0,4000,4000,3,NULL,0,NULL
11000,1701504484,3,4000,2000,3,2000,0,1702105206
11000,1701504512,3,4000,4000,3,2000,0,1701938244
11000,1701504515,3,4000,4000,3,2000,0,1701948171
2000,1701504025,3,4000,4000,3,2000,0,1702021773
11000,1701504529,3,4000,2000,3,2000,0,1702019324
11000,1701504536,3,4000,2000,3,2000,0,1702016739
8000,1701504489,1,4000,4000,3,2000,0,1701937014
11000,1701504550,3,3000,3000,2,2000,0,1702216158
11000,1701504561,3,4000,4000,3,2000,0,1701937014
11000,1701504563,3,3000,3000,2,2000,0,1701944454
11000,1701504632,3,4000,3000,3,2000,0,1701938244
11000,1701504689,3,4000,3000,3,2000,0,1701948171
11000,1701504689,3,4000,3000,3,2000,0,1701950619
11000,1701504690,3,4000,3000,3,2000,0,1701950619
11000,1701504691,3,4000,3000,3,2000,0,1701940736
11000,1701504692,3,4000,3000,3,2000,0,1701940736
11000,1701504694,3,4000,3000,3,2000,0,1701950619
11000,1701504694,3,4000,3000,3,2000,0,1701941965
11000,1701504696,3,4000,3000,3,2000,0,1701950619
11000,1701504696,3,4000,3000,3,2000,0,1701950619
11000,1701504697,3,4000,3000,3,2000,0,1701949392
11000,1701504700,3,4000,3000,3,2000,0,1701950619
11000,1701504706,3,4000,3000,3,2000,0,1701949392
8000,1701504651,1,4000,4000,3,2000,0,1701937014
11000,1701504711,3,4000,3000,3,2000,0,1702391314
11000,1701504799,3,4000,4000,3,2000,0,1701938244
11000,1701504849,3,4000,2000,3,2000,0,1702016739
11000,1701504849,3,4000,2000,3,2000,0,1702016739
11000,1701504914,3,4000,2000,3,2000,0,1702037929
8000,1701504925,1,4000,4000,3,2000,0,1701938244
11000,1701505009,3,4000,3000,3,2000,0,1701953081
11000,1701505010,3,4000,3000,3,2000,0,1701953081
11000,1701505010,3,4000,3000,3,2000,0,1701953081
11000,1701505011,3,4000,3000,3,2000,0,1701950619
11000,1701505012,3,4000,3000,3,2000,0,1701950619
11000,1701505013,3,4000,3000,3,2000,0,1701953081
11000,1701505015,3,4000,3000,3,2000,0,1702391314
11000,1701505015,3,4000,3000,3,2000,0,1702391314
11000,1701505016,3,4000,3000,3,2000,0,1701953081
11000,1701505026,3,4000,3000,3,2000,0,1701949392
11000,1701505026,3,4000,3000,3,2000,0,1701945726
11000,1701505033,3,4000,3000,3,2000,0,1702391314
11000,1701505035,3,4000,3000,3,2000,0,1701953081
11000,1701505112,3,4000,4000,3,2000,0,1701938244
11000,1701505115,3,3000,2000,2,2000,0,1702029228
8000,1701505083,1,4000,4000,3,2000,0,1701938244
11000,1701505207,3,3000,4000,2,2000,0,1701940736
11000,1701505273,3,4000,2000,3,2000,0,1701939471
8000,1701505241,1,4000,4000,3,2000,0,1701938244
11000,1701505299,3,3000,3000,2,2000,0,1702025499
11000,1701505309,3,4000,3000,3,2000,0,1701953081
11000,1701505352,3,4000,4000,3,2000,0,1702034228
11000,1701505387,3,4000,4000,3,2000,0,1701950619
6000,1701505410,1,4000,4000,3,2000,0,1701938244
11000,1701505436,3,4000,4000,3,NULL,0,NULL
10000,1701505448,3,4000,4000,3,2000,0,1702108161
10000,1701505448,3,4000,4000,3,2000,0,1702108161
11000,1701505558,3,4000,4000,3,2000,0,1702047822
6000,1701505559,1,3000,4000,2,2000,0,1701943196
2000,1701505055,3,4000,4000,3,2000,0,1702021773
8000,1701505529,1,4000,4000,3,2000,0,1701938244
11000,1701505617,3,4000,4000,3,2000,0,1702045367
11000,1701505700,3,4000,4000,3,2000,0,1701940736
11000,1701505728,3,4000,2000,3,2000,0,1702105206
8000,1701505688,1,4000,4000,3,2000,0,1701938244
2000,1701505766,3,4000,4000,3,2000,0,1702304315
8000,1701505889,1,4000,4000,3,2000,0,1701938244
4200,1701506071,0,4000,4000,3,2000,0,1701955524
8000,1701506046,1,4000,4000,3,2000,0,1701938244
11000,1701506218,3,4000,4000,3,2000,0,1702015489
8000,1701506207,1,4000,4000,3,2000,0,1701939471
4200,1701506371,1,4000,4000,3,2000,0,1702179790
8000,1701506381,1,4000,4000,3,2000,0,1701939471
11000,1701506501,3,3000,3000,2,2000,0,1702025499
11000,1701506522,3,3000,3000,2,2000,0,1702022997
11000,1701506526,3,4000,3000,3,2000,0,1701944454
8000,1701506585,1,4000,4000,3,2000,0,1701939471
